fips,geo_name,state_abb,year,total_bridges,deficient_bridges,poor_bridges,fair_bridges,good_bridges,bridge_imp_cost_k,roadway_imp_cost_k,total_imp_cost_k,imp_cost_per_bridge_k,bridge_imp_cost_real_k,roadway_imp_cost_real_k,total_imp_cost_real_k,imp_cost_per_bridge_real_k,total_deck_area_sqm,deficient_deck_area_sqm,total_adt,avg_min_condition,avg_sufficiency,avg_bridge_age,scour_critical_count,pct_deficient,pct_poor,cwns_needs_real,cwns_flow_interp,cwns_facilities_interp,cwns_source,deflator
4801000,abilene,TX,1992,180,2,2,20,63,1614.0,405.0,4079.0,22.7,,,,,65791.06,3827.2199999999993,1311150.0,6.941176470588236,85.04730538922155,33.083333333333336,0,1.11,1.11,,,,,
4801000,abilene,TX,1993,180,2,2,20,63,1707.0,429.0,4196.0,23.3,,,,,65791.06,3827.2199999999993,1189190.0,6.952941176470588,85.3125748502994,34.083333333333336,0,1.11,1.11,,,,,
4801000,abilene,TX,1994,183,1,1,26,58,1962.0,493.0,4328.0,23.7,,,,,66393.52,781.6599999999999,1218910.0,6.670588235294118,85.57352941176471,34.52459016393443,0,0.55,0.55,,,,,
4801000,abilene,TX,1995,184,1,1,27,57,2083.0,523.0,4479.0,24.3,,,,,67014.5,781.6599999999999,1305180.0,6.623529411764705,85.93859649122807,35.33695652173913,0,0.54,0.54,,,,,
4801000,abilene,TX,1996,184,0,0,34,53,2487.0,624.0,4894.0,26.6,,,,,69192.42,0.0,1021230.0,6.620689655172414,87.47777777777779,36.33695652173913,0,0.0,0.0,,,,,
4801000,abilene,TX,1997,188,1,1,32,58,2618.0,601.0,4911.0,26.1,,,,,73278.51,165.49,1432224.0,6.626373626373627,87.11714285714285,36.38297872340426,0,0.53,0.53,,,,,
4801000,abilene,TX,1998,193,1,1,43,50,2608.0,597.0,4897.0,25.4,,,,,75905.2,165.49,1459354.0,6.531914893617022,87.00561797752809,36.45077720207254,0,0.52,0.52,,,,,
4801000,abilene,TX,1999,193,1,1,42,50,2778.0,640.0,5014.0,26.0,,,,,75882.14,165.49,1459354.0,6.537634408602151,87.04044943820224,37.2279792746114,0,0.52,0.52,,,,,
4801000,abilene,TX,2000,197,0,0,34,62,2815.0,649.0,5060.0,25.7,4389.38439468596,1011.9753009418075,7889.976922597143,40.073598203704854,84197.5,0.0,1236590.0,6.677083333333333,89.40441988950276,37.83589743589744,0,0.0,0.0,,,,,64.132
4801000,abilene,TX,2001,198,0,0,34,62,2815.0,649.0,5060.0,25.6,4252.137397661702,980.3329204555754,7643.273617111266,38.66952660040482,84544.38,0.0,1645110.0,6.677083333333333,88.70934065934067,38.31818181818182,0,0.0,0.0,,,,,66.202
4801000,abilene,TX,2002,202,0,0,40,58,2815.0,649.0,5060.0,25.0,4160.6929068684685,959.250336254933,7478.900926733376,36.951091535243954,90958.88,0.0,1792993.0,6.551020408163265,88.18641304347825,38.57920792079208,0,0.0,0.0,,,,,67.657
4801000,abilene,TX,2003,204,0,0,40,60,2443.0,791.0,4530.0,22.2,3500.7021465623475,1133.4651649327946,6491.273321296535,31.81153813085719,92147.1,0.0,1854293.0,6.59,88.53924731182795,39.20098039215687,0,0.0,0.0,,,,,69.786
4801000,abilene,TX,2004,235,0,0,44,72,2574.0,824.0,4694.0,20.0,3533.045089561457,1131.0136572644292,6442.934596115571,27.45178779768032,109547.43,0.0,2219614.0,6.715517241379311,89.59716981132075,37.731914893617024,0,0.0,0.0,,,,,72.855
4801000,abilene,TX,2005,235,0,0,43,73,2566.0,822.0,3663.0,15.6,3375.1611290874175,1081.209060058401,4818.0885486544075,20.51929603030542,109600.14,0.0,2109664.0,6.75,89.94245283018867,38.51914893617021,0,0.0,0.0,,,,,76.026
4801000,abilene,TX,2006,239,0,0,53,65,2594.0,829.0,3901.0,16.3,3278.5227689235476,1047.7622881409488,4930.4230229648265,20.60135741459284,121185.19,0.0,2149944.0,6.52542372881356,89.6553488372093,39.07531380753138,0,0.0,0.0,,,,,79.121
4801000,abilene,TX,2007,239,0,0,53,65,2599.0,830.0,3907.0,16.3,3155.4665209737145,1007.7095853821405,4743.519698901233,19.789959327384206,121185.19,0.0,2184574.0,6.52542372881356,89.38837209302325,40.07531380753138,0,0.0,0.0,,,,,82.365
4801000,abilene,TX,2008,247,0,0,59,62,2525.0,813.0,3816.0,15.4,2930.832356389214,943.6699824730421,4429.3292166262345,17.87517555975996,122598.93,0.0,2290160.0,6.43801652892562,89.92752293577982,40.14979757085021,0,0.0,0.0,,,,,86.153
4801000,abilene,TX,2009,257,0,0,63,61,2549.0,819.0,3846.0,15.0,2959.7547664940435,950.976521678549,4465.757878358608,17.41715241169504,126515.96,0.0,2457629.0,6.395161290322581,89.31497797356828,41.07003891050584,0,0.0,0.0,,,,,86.122
4801000,abilene,TX,2010,231,0,0,73,55,2665.0,851.0,3994.0,17.3,3018.974794675729,964.032851883319,4524.497309544038,19.59784763523081,130147.81,0.0,2117114.0,6.3359375,90.28311688311688,43.25974025974026,0,0.0,0.0,,,,,88.275
4801000,abilene,TX,2011,237,0,0,73,60,2665.0,851.0,3994.0,16.9,2923.9766081871344,933.6975960852725,4382.124792907848,18.542290686064753,146345.29,0.0,2121514.0,6.37593984962406,90.35485232067508,43.16455696202532,0,0.0,0.0,,,,,91.143
4801000,abilene,TX,2012,237,0,0,77,56,2665.0,851.0,3994.0,16.9,2853.899615553485,911.3202899947527,4277.1013375311895,18.09790000107088,148311.13999999998,0.0,2135244.0,6.360902255639098,90.4139240506329,44.16455696202532,0,0.0,0.0,5974996.898918503,0.0,1.0,2012,93.381
4801000,abilene,TX,2013,237,0,0,79,54,2665.0,851.0,3994.0,16.9,2774.5387914879434,885.9784283513095,4158.1643276558525,17.59463623870403,148571.06,0.0,2120174.0,6.345864661654136,90.3071729957806,45.16455696202532,0,0.0,0.0,8133564.08225754,0.0,1.0,interpolated,96.052
4801000,abilene,TX,2014,237,0,0,82,51,2665.0,851.0,3994.0,16.9,2715.204124257522,867.0314107854225,4069.2402522643683,17.21836761724282,148573.07,0.0,2120174.0,6.30827067669173,90.22236286919832,46.16455696202532,0,0.0,0.0,10292131.265596576,0.0,1.0,interpolated,98.151
4801000,abilene,TX,2015,237,0,0,82,51,2665.0,851.0,3994.0,16.9,2717.8347066982133,867.8714204128254,4073.1826711267036,17.235049359549645,148580.06,0.0,2120174.0,6.30827067669173,89.96919831223629,47.16455696202532,0,0.0,0.0,12450698.448935613,0.0,1.0,interpolated,98.056
4801000,abilene,TX,2016,239,0,0,83,52,2665.0,851.0,3994.0,16.7,2720.4148505047824,868.6953237446791,4077.049498279963,17.047252534120023,150472.46,0.0,2182524.0,6.288888888888889,88.84811715481172,47.8326359832636,0,0.0,0.0,14609265.63227465,0.0,1.0,interpolated,97.963
4801000,abilene,TX,2017,240,1,0,85,51,2735.0,858.0,4099.0,17.1,2735.0,858.0,4099.0,17.1,164867.8,68.89000000000001,2165869.0,6.294117647058823,89.34750000000001,48.6375,0,0.42,0.0,16767832.815613687,0.0,1.0,interpolated,100.0
4801000,abilene,TX,2018,240,4,3,92,41,2735.0,858.0,4099.0,17.1,2647.7564257708505,830.6307178469432,3968.246284912145,16.554528292753766,159543.0,3223.9999999999995,2165869.0,6.080882352941177,89.51666666666667,50.1,0,1.67,1.25,18926399.998952724,0.0,1.0,interpolated,103.295
4801000,abilene,TX,2019,242,4,3,93,42,2990.0,886.0,4484.0,18.5,2863.0796778795975,848.3908343148238,4293.661965087664,17.714707037047674,175322.67,3224.0,2192369.0,6.094202898550725,,50.69421487603306,0,1.65,1.24,21084967.18229176,0.0,1.0,interpolated,104.433
4801000,abilene,TX,2020,242,4,3,93,42,2990.0,886.0,4484.0,18.5,2811.7888243149205,833.1922736933176,4216.742838872276,17.397355601948504,174635.7,2021.96,2188133.0,6.1231884057971016,,51.70247933884298,0,1.65,1.24,23243534.365630798,0.0,1.0,interpolated,106.338
4801000,abilene,TX,2021,242,4,3,94,41,2990.0,886.0,4484.0,18.5,2657.5887936857825,787.4995555871583,3985.4943648451667,16.443275144878587,174635.7,2021.96,2264478.0,6.115942028985507,,52.70247933884298,0,1.65,1.24,25402101.548969835,0.0,1.0,interpolated,112.508
4801000,abilene,TX,2022,242,3,2,100,36,2990.0,886.0,4484.0,18.5,2463.1353488755253,729.8789027102727,3693.8792322267072,15.240135101738199,174635.7,2518.3,2160581.0,6.086956521739131,,53.64049586776859,0,1.24,0.83,27560668.732308872,,,2022,121.39
4801000,abilene,TX,2023,242,1,0,102,36,3255.0,901.0,4879.0,20.2,2633.2181890254265,728.8877383446726,3946.9958661305855,16.34132332359865,164431.11,68.06,2151649.0,6.108695652173913,,54.64049586776859,0,0.41,0.0,27560668.732308872,,,2022,123.613
4801000,abilene,TX,2024,243,1,0,94,46,3255.0,901.0,4879.0,20.1,2571.80105084344,711.8871725990598,3854.9361987911348,15.881167779401888,170384.11,67.24,2154918.0,6.221428571428572,,55.41975308641975,0,0.41,0.0,27560668.732308872,,,2022,126.565
4801000,abilene,TX,2025,245,1,0,98,43,3255.0,901.0,4879.0,19.9,2513.1835975200165,695.661573384189,3767.0730483257025,15.364778368862774,171327.81,67.24,2213220.0,6.205673758865248,,55.97142857142857,0,0.41,0.0,27560668.732308872,,,2022,129.517
3901000,akron,OH,1992,212,16,16,49,63,4075.0,408.0,4750.0,22.4,,,,,205944.8,32473.12,5604671.0,6.3359375,79.5837037037037,28.806603773584907,0,7.55,7.55,,,,,
3901000,akron,OH,1993,212,12,12,54,63,4075.0,408.0,4750.0,22.4,,,,,206229.32,23975.24,5604671.0,6.3023255813953485,79.82074074074073,29.806603773584907,0,5.66,5.66,,,,,
3901000,akron,OH,1994,213,13,13,54,62,4075.0,408.0,4750.0,22.3,,,,,206811.38,23045.64,6064326.0,6.325581395348837,80.00220588235294,30.676056338028168,0,6.1,6.1,,,,,
3901000,akron,OH,1995,222,11,11,59,63,4075.0,408.0,4750.0,21.4,,,,,218991.12,15618.56,6193516.0,6.383458646616542,81.24964539007092,30.463963963963963,0,4.95,4.95,,,,,
3901000,akron,OH,1996,222,12,12,53,68,4075.0,408.0,4750.0,21.4,,,,,227321.18,20618.92,6328385.0,6.398496240601504,80.60354609929078,31.463963963963963,0,5.41,5.41,,,,,
3901000,akron,OH,1997,222,7,7,56,70,4075.0,408.0,4750.0,21.4,,,,,227459.29,9554.16,6328385.0,6.609022556390977,81.98226950354609,32.46396396396396,0,3.15,3.15,,,,,
3901000,akron,OH,1998,228,5,5,50,82,4075.0,408.0,4750.0,20.8,,,,,230306.21,8167.69,6372104.0,6.729927007299271,82.6554794520548,33.473684210526315,0,2.19,2.19,,,,,
3901000,akron,OH,1999,228,6,6,52,79,4075.0,408.0,4750.0,20.8,,,,,230061.81,8920.640000000001,6792307.0,6.649635036496351,82.61575342465753,34.473684210526315,0,2.63,2.63,,,,,
3901000,akron,OH,2000,229,9,9,59,69,4075.0,408.0,4750.0,20.7,6354.082205451256,636.1878625335246,7406.598889789808,32.27717831971558,230201.96,11618.74,6789497.0,6.481751824817518,82.49047619047619,35.3231441048035,0,3.93,3.93,,,,,64.132
3901000,akron,OH,2001,229,10,9,60,69,4075.0,408.0,4750.0,20.7,6155.403160025377,616.2955801939519,7175.009818434489,31.267937524546085,230201.96,9799.97,6790297.0,6.5,82.2326530612245,36.3231441048035,0,4.37,3.93,,,,,66.202
3901000,akron,OH,2002,233,7,7,62,71,4075.0,408.0,4750.0,20.4,6023.027920244765,603.0418138551813,7020.707391696351,30.152090692759064,231783.57,8569.0,6901422.0,6.578571428571428,82.866,37.137339055794,0,3.0,3.0,,,,,67.657
3901000,akron,OH,2003,233,5,5,62,74,4075.0,408.0,4750.0,20.4,5839.280084830768,584.6444845671051,6806.522798268993,29.232224228355253,231783.57,7470.61,6901422.0,6.6453900709219855,82.59266666666666,38.137339055794,0,2.15,2.15,,,,,69.786
3901000,akron,OH,2004,233,4,4,66,71,4075.0,408.0,4750.0,20.4,5593.3017637773655,560.0164710726785,6519.7996019490765,28.000823553633925,231783.57,6620.419999999999,6959682.0,6.595744680851064,82.71133333333334,39.137339055794,0,1.72,1.72,,,,,72.855
3901000,akron,OH,2005,233,5,5,74,62,4075.0,408.0,4750.0,20.4,5360.00841817273,536.6585115618341,6247.862573330176,26.832925578091704,231763.81,6282.22,6981693.0,6.446808510638298,82.206,40.137339055794,0,2.15,2.15,,,,,76.026
3901000,akron,OH,2006,238,5,5,75,64,4075.0,408.0,4750.0,20.0,5150.33935364821,515.6658788437962,6003.463050264785,25.27773915900962,233963.1,6414.22,7499110.0,6.472222222222222,82.33961038961039,40.3655462184874,0,2.1,2.1,,,,,79.121
3901000,akron,OH,2007,237,8,8,77,60,4075.0,408.0,4750.0,20.0,4947.489831846051,495.3560371517028,5767.012687427912,24.282158683907,235678.13,9476.33,7510985.0,6.413793103448276,81.67999999999999,41.33755274261603,0,3.38,3.38,,,,,82.365
3901000,akron,OH,2008,245,10,10,82,59,4075.0,408.0,4750.0,19.4,4729.957169222197,473.5760797650691,5513.4470070688185,22.518078302554752,241268.88,10127.98,7599403.0,6.410596026490066,81.57018633540372,41.55102040816327,0,4.08,4.08,,,,,86.153
3901000,akron,OH,2009,247,10,10,82,59,4075.0,408.0,4750.0,19.2,4731.659738510485,473.74654559810506,5515.4315970367625,22.29395508696965,241337.42,21484.48,7341818.0,6.3907284768211925,81.79937888198758,42.125506072874494,0,4.05,4.05,,,,,86.122
3901000,akron,OH,2010,164,15,15,82,54,4128.0,414.0,4809.0,29.3,4676.295666949872,468.9889549702633,5447.748513169074,33.19173038799207,244279.25,53466.31,4488375.0,6.291390728476821,81.21036585365853,43.66463414634146,0,9.15,9.15,,,,,88.275
3901000,akron,OH,2011,165,14,14,83,55,4128.0,414.0,4809.0,29.1,4529.146506039959,454.23126296040283,5276.324018300911,31.927849642868896,245243.09,30041.07,4494585.0,6.296052631578948,80.06666666666666,44.448484848484846,0,8.48,8.48,,,,,91.143
3901000,akron,OH,2012,170,10,10,90,52,4128.0,414.0,4809.0,28.3,4420.599479551514,443.3450059433932,5149.86988787869,30.305950889367214,246598.29,14897.59,4522146.0,6.276315789473684,80.80588235294118,44.14117647058824,0,5.88,5.88,774191839.7955134,90.0,1.0,2012,93.381
3901000,akron,OH,2013,173,7,7,86,61,4128.0,414.0,4809.0,27.8,4297.672094282263,431.0165327114479,5006.663057510515,28.942656061300124,245786.21,8981.1,4533864.0,6.441558441558442,80.97687861271676,44.36416184971098,0,4.05,4.05,744525576.8855166,112.0,1.0,interpolated,96.052
3901000,akron,OH,2014,174,6,6,86,63,4128.0,414.0,4809.0,27.6,4205.7645872176545,421.79906470642175,4899.5934835101025,28.119937647094787,246472.53,8447.08,4554924.0,6.458064516129032,81.63620689655173,45.16666666666666,0,3.45,3.45,714859313.9755198,134.0,1.0,interpolated,98.151
3901000,akron,OH,2015,175,6,6,82,69,4128.0,414.0,4809.0,27.5,4209.839275516032,422.2077180386718,4904.34037692747,28.04519866198907,246980.72,8411.61,4659503.0,6.509554140127388,85.15485714285714,46.50857142857143,0,3.43,3.43,685193051.065523,156.0,1.0,interpolated,98.056
3901000,akron,OH,2016,177,5,5,85,68,4129.0,415.0,4811.0,27.2,4214.856629543807,423.6293294407072,4911.037840817451,27.765584965752375,247093.07,8264.38,4670523.0,6.525316455696203,82.35649717514124,46.983050847457626,0,2.82,2.82,655526788.1555262,178.0,1.0,interpolated,97.963
3901000,akron,OH,2017,177,3,3,90,65,4129.0,415.0,4811.0,27.2,4129.0,415.0,4811.0,27.2,246337.11,5856.86,4421633.0,6.436708860759493,82.69774011299435,47.983050847457626,0,1.69,1.69,625860525.2455294,200.0,1.0,interpolated,100.0
3901000,akron,OH,2018,177,3,3,84,71,4129.0,46217.0,89040.0,503.1,3997.2893170046955,44742.72714071349,86199.71925068977,487.0516481920713,247427.93,5716.43,4480249.0,6.5,83.69943502824859,48.1864406779661,0,1.69,1.69,596194262.3355327,222.0,1.0,interpolated,103.295
3901000,akron,OH,2019,184,4,4,81,80,4129.0,46217.0,510180.0,2772.7,3953.7311003226946,44255.168385472025,488523.74249518826,2655.0036865741667,261941.32,6420.43,4708907.0,6.563636363636364,,47.77173913043478,0,2.17,2.17,566527999.4255358,244.0,1.0,interpolated,104.433
3901000,akron,OH,2020,186,4,4,81,82,4129.0,46217.0,594408.0,3195.7,3882.9016908348854,43462.35588406779,558979.8566834058,3005.2286106565857,263360.69,6429.23,4722457.0,6.592814371257485,,48.25806451612903,0,2.15,2.15,536861736.51553905,266.0,1.0,interpolated,106.338
3901000,akron,OH,2021,187,3,3,85,80,4129.0,46217.0,594408.0,3178.7,3669.9612472001995,41078.85661464074,528325.0968819995,2825.310200163544,264680.83,3648.98,4729153.0,6.583333333333333,,48.99465240641711,0,1.6,1.6,507195473.6055422,288.0,1.0,interpolated,112.508
3901000,akron,OH,2022,191,3,3,82,86,2375.0,46217.0,594408.0,3112.1,1956.5038306285526,38073.15264848834,489668.0121921081,2563.720240546997,268635.05,3648.98,4741807.0,6.619883040935672,,48.9738219895288,0,1.57,1.57,477529210.69554543,310.0,1.0,2022,121.39
3901000,akron,OH,2023,192,3,3,81,87,2375.0,46217.0,594408.0,3095.9,1921.3189551260791,37388.46237855242,480862.04525414,2504.510043442033,268813.4,3648.98,4758557.0,6.614035087719298,,49.848958333333336,0,1.56,1.56,477529210.69554543,310.0,1.0,2022,123.613
3901000,akron,OH,2024,193,3,3,81,88,2375.0,46217.0,594408.0,3079.8,1876.5061430885314,36516.41449057796,469646.4267372496,2433.374155572236,271424.25,3648.98,4774127.0,6.6395348837209305,,50.590673575129536,0,1.55,1.55,477529210.69554543,310.0,1.0,2022,126.565
3901000,akron,OH,2025,194,3,3,82,87,2375.0,46217.0,594408.0,3064.0,1833.7361118617634,35684.11868712215,458942.0693808535,2365.7126091555547,271611.25,3738.8,4772794.0,6.604651162790698,,51.329896907216494,0,1.55,1.55,477529210.69554543,310.0,1.0,2022,129.517
600562,alameda,CA,1992,8,0,0,3,4,2318.0,231.0,3477.0,434.6,,,,,16425.48,0.0,93107.0,6.428571428571429,69.65714285714286,30.125,0,0.0,0.0,,,,,
600562,alameda,CA,1993,8,0,0,3,4,3959.0,395.0,5938.0,742.2,,,,,19801.68,0.0,93107.0,6.428571428571429,69.65714285714286,31.25,0,0.0,0.0,,,,,
600562,alameda,CA,1994,8,0,0,3,4,2162.0,215.0,3243.0,405.4,,,,,17606.76,0.0,93208.0,6.428571428571429,69.37142857142858,32.25,0,0.0,0.0,,,,,
600562,alameda,CA,1995,8,0,0,3,4,0.0,0.0,0.0,0.0,,,,,17606.76,0.0,94608.0,6.428571428571429,69.6,33.25,0,0.0,0.0,,,,,
600562,alameda,CA,1996,8,0,0,3,4,2613.0,261.0,3919.0,489.9,,,,,17606.76,0.0,126107.0,6.428571428571429,69.22857142857143,34.25,0,0.0,0.0,,,,,
600562,alameda,CA,1997,8,1,1,5,1,4732.0,1182.0,5914.0,739.2,,,,,17606.76,2359.84,126107.0,5.571428571428571,68.92857142857143,35.25,0,12.5,12.5,,,,,
600562,alameda,CA,1998,8,2,2,4,1,6451.0,646.0,9679.0,1209.9,,,,,17606.76,3150.04,126107.0,5.142857142857143,67.8,36.25,0,25.0,25.0,,,,,
600562,alameda,CA,1999,8,2,2,4,1,6451.0,646.0,9679.0,1209.9,,,,,17606.76,3150.04,126107.0,5.0,67.62857142857142,37.25,0,25.0,25.0,,,,,
600562,alameda,CA,2000,8,3,3,3,1,8609.0,862.0,12914.0,1614.2,13423.875756252728,1344.1027879997505,20136.59327636749,2516.9961953470965,17815.079999999998,8990.69,126107.0,4.571428571428571,64.72857142857143,38.25,0,37.5,37.5,,,,,64.132
600562,alameda,CA,2001,8,3,3,2,2,8609.0,862.0,12914.0,1614.2,13004.13884776895,1302.0754659980062,19506.96353584484,2438.2949155614633,17815.079999999998,8990.69,126107.0,4.857142857142857,66.44285714285715,39.25,0,37.5,37.5,,,,,66.202
600562,alameda,CA,2002,8,3,3,2,2,8609.0,862.0,12914.0,1614.2,12724.477881076607,1274.0736361352115,19087.455843445616,2385.8580782476315,17815.079999999998,8990.69,126107.0,5.142857142857143,67.01428571428572,40.25,0,37.5,37.5,,,,,67.657
600562,alameda,CA,2003,8,4,4,1,2,8609.0,862.0,12914.0,1614.2,12336.285214799529,1235.2047688648152,18505.14429828332,2313.0713896770126,17815.079999999998,9425.39,126107.0,4.857142857142857,66.44285714285715,41.25,0,50.0,50.0,,,,,69.786
600562,alameda,CA,2004,8,4,4,1,2,12944.0,1295.0,19415.0,2426.9,17766.797062658705,1777.5032598998007,26648.823004598173,3331.1371903095187,17815.079999999998,9425.39,155907.0,4.857142857142857,67.87142857142858,42.25,0,50.0,50.0,,,,,72.855
600562,alameda,CA,2005,8,4,4,1,2,8609.0,862.0,12914.0,1614.2,11323.757661852524,1133.8226396232867,16986.294162523347,2123.2210033409624,17815.079999999998,9425.39,155907.0,4.857142857142857,67.87142857142858,43.25,0,50.0,50.0,,,,,76.026
600562,alameda,CA,2006,8,3,3,2,2,8609.0,862.0,12914.0,1614.2,10880.80282099569,1089.4705577533146,16321.836174972512,2040.1663275236665,17815.079999999998,3584.74,156307.0,5.285714285714286,68.58571428571429,44.25,0,37.5,37.5,,,,,79.121
600562,alameda,CA,2007,8,3,3,2,2,8609.0,862.0,12914.0,1614.2,10452.255205487769,1046.5610392763917,15678.98986219875,1959.813027378134,15747.75,3584.74,156307.0,5.285714285714286,68.58571428571429,45.25,0,37.5,37.5,,,,,82.365
600562,alameda,CA,2008,8,2,2,5,0,8609.0,862.0,12914.0,1614.2,9992.687428180097,1000.5455410722783,14989.611505112995,1873.6434018548396,15747.75,1224.9,156307.0,5.142857142857143,72.2,46.25,0,25.0,25.0,,,,,86.153
600562,alameda,CA,2009,8,1,1,6,0,3605.0,492.0,5012.0,626.5,4185.922296277374,571.2825991035972,5819.651192494369,727.4563990617961,15747.75,434.7,156307.0,5.428571428571429,72.62857142857142,47.25,0,12.5,12.5,,,,,86.122
600562,alameda,CA,2010,7,1,1,5,1,5360.0,844.0,5169.0,738.4,6071.934296233361,956.1030869442084,5855.564995751911,836.4769187199092,15747.75,434.7,101207.0,5.714285714285714,72.48571428571428,51.57142857142857,0,14.29,14.29,,,,,88.275
600562,alameda,CA,2011,7,0,0,6,1,3077.0,615.0,5169.0,738.4,3376.013517220192,674.7638326585694,5671.3077252230005,810.1554699757523,15747.75,0.0,101392.0,6.0,72.87142857142858,52.57142857142857,0,0.0,0.0,,,,,91.143
600562,alameda,CA,2012,7,1,1,5,1,3077.0,615.0,5169.0,738.4,3295.102858183142,658.5922189738811,5535.387284351206,790.7390154314046,15747.75,2359.84,93692.0,5.714285714285714,71.57142857142857,53.57142857142857,0,14.29,14.29,0.0,0.0,1.0,,93.381
600562,alameda,CA,2013,7,1,1,5,1,5325.0,1064.0,8945.0,1277.9,5543.872069295797,1107.7333111231414,9312.663973680921,1330.4251863573895,15747.75,2359.84,93692.0,5.714285714285714,71.57142857142857,54.57142857142857,0,14.29,14.29,7186445.293479248,0.0,1.0,interpolated,96.052
600562,alameda,CA,2014,7,1,1,5,1,5325.0,1064.0,8945.0,1277.9,5425.314056912309,1084.0439730619148,9113.508777292132,1301.9734898268996,15747.75,2359.84,93692.0,5.714285714285714,70.68571428571428,55.57142857142857,0,14.29,14.29,14372890.586958496,0.0,1.0,interpolated,98.151
600562,alameda,CA,2015,7,1,1,4,2,5325.0,1064.0,8945.0,1277.9,5430.570286366974,1085.0942318675043,9122.338255690627,1303.2348861874848,15747.75,2359.84,93692.0,5.714285714285714,68.8,56.57142857142857,0,14.29,14.29,21559335.880437743,0.0,1.0,interpolated,98.056
600562,alameda,CA,2016,7,0,0,4,3,3077.0,615.0,5169.0,738.4,3140.9817992507374,627.7880424241805,5276.481937057869,753.7539683349836,15747.75,0.0,114277.0,6.285714285714286,68.92857142857143,57.57142857142857,0,0.0,0.0,28745781.17391699,0.0,1.0,interpolated,97.963
600562,alameda,CA,2017,7,3,3,1,3,20465.0,4091.0,34381.0,4911.6,20465.0,4091.0,34381.0,4911.6,15747.75,8990.69,114277.0,5.571428571428571,62.8,58.57142857142857,0,42.86,42.86,35932226.46739624,0.0,1.0,interpolated,100.0
600562,alameda,CA,2018,7,3,3,1,3,7139.0,1426.0,11993.0,1713.3,6911.273536957258,1380.5121254658986,11610.436129531923,1658.6475628055568,15747.75,4366.64,114277.0,5.285714285714286,58.31428571428571,59.57142857142857,0,42.86,42.86,43118671.760875486,0.0,1.0,interpolated,103.295
600562,alameda,CA,2019,7,2,2,3,2,3398.0,679.0,5708.0,815.4,3253.7607844263785,650.1776258462363,5465.705284728007,780.787682054523,15747.75,3576.44,114277.0,5.142857142857143,,60.57142857142857,0,28.57,28.57,50305117.05435473,0.0,1.0,interpolated,104.433
600562,alameda,CA,2020,7,1,1,4,2,1150.0,230.0,1932.0,276.0,1081.4572401211233,216.29144802422465,1816.8481634034872,259.54973762906957,15552.87,1216.6,114277.0,5.285714285714286,,61.57142857142857,0,14.29,14.29,57491562.34783398,0.0,1.0,interpolated,106.338
600562,alameda,CA,2021,7,1,1,4,2,1150.0,230.0,1932.0,276.0,1022.1495360329933,204.42990720659867,1717.2112205354288,245.3158886479184,15552.87,1216.6,114277.0,5.428571428571429,,62.57142857142857,0,14.29,14.29,64678007.641313225,0.0,1.0,interpolated,112.508
600562,alameda,CA,2022,7,1,1,5,1,1150.0,230.0,1932.0,276.0,947.3597495675097,189.47194991350193,1591.5643792734163,227.36633989620233,15552.87,1216.6,135078.0,5.285714285714286,,63.57142857142857,0,14.29,14.29,71864452.93479247,0.0,1.0,2022,121.39
600562,alameda,CA,2023,7,1,1,5,1,1150.0,230.0,1932.0,276.0,930.3228624821014,186.06457249642028,1562.9424089699305,223.27748699570435,15552.87,1216.6,135078.0,5.285714285714286,,64.57142857142857,0,14.29,14.29,71864452.93479247,0.0,1.0,2022,123.613
600562,alameda,CA,2024,7,1,1,5,1,1150.0,230.0,1932.0,276.0,908.62402717971,181.724805435942,1526.488365661913,218.0697665231304,15552.87,1216.6,135078.0,5.428571428571429,,65.57142857142857,0,14.29,14.29,71864452.93479247,0.0,1.0,2022,126.565
600562,alameda,CA,2025,7,1,1,5,1,1150.0,230.0,1932.0,276.0,887.9143278488539,177.58286556977077,1491.6960707860744,213.0994386837249,15552.87,1216.6,135078.0,5.428571428571429,,66.57142857142857,0,14.29,14.29,71864452.93479247,0.0,1.0,2022,129.517
1301052,albany,GA,1992,44,0,0,7,31,0.0,0.0,0.0,0.0,,,,,55953.22,0.0,742676.0,7.052631578947368,90.89318181818182,20.84090909090909,0,0.0,0.0,,,,,
1301052,albany,GA,1993,44,0,0,7,31,0.0,0.0,0.0,0.0,,,,,55953.22,0.0,742676.0,7.052631578947368,90.8681818181818,21.84090909090909,0,0.0,0.0,,,,,
1301052,albany,GA,1994,44,0,0,9,29,0.0,0.0,0.0,0.0,,,,,55953.22,0.0,670600.0,6.973684210526316,91.11590909090908,22.84090909090909,0,0.0,0.0,,,,,
1301052,albany,GA,1995,44,0,0,9,29,0.0,0.0,0.0,0.0,,,,,55953.22,0.0,912110.0,6.973684210526316,90.54545454545456,23.84090909090909,0,0.0,0.0,,,,,
1301052,albany,GA,1996,44,1,1,8,29,0.0,0.0,0.0,0.0,,,,,55967.62,640.64,913800.0,6.947368421052632,89.86363636363636,24.84090909090909,0,2.27,2.27,,,,,
1301052,albany,GA,1997,44,1,1,8,29,7123.0,1068.0,8191.0,186.2,,,,,55727.4,639.6,942480.0,6.947368421052632,90.47727272727272,25.84090909090909,0,2.27,2.27,,,,,
